hc,wc,length,Tamb,Q,Uin,TemperaturedegCStackTemperatureProbe1
1.25,1,90,40,1272,7.75,45.301
1.25,1,90,20,3132,7.75,32.711
1.25,1,90,0,5040,10,16.766
1.25,1,90,40,5040,10,57.589
1.25,1.25,30,-20,1272,3.25,-14.923
1.25,1.25,30,0,1272,5.5,3.7647
1.25,1.25,30,20,3132,5.5,29.542
1.25,1.25,30,-20,5040,5.5,-4.6815
1.25,1.25,30,0,1272,7.75,3.1417
1.25,1.25,30,20,1272,7.75,23.16
1.25,1.25,30,20,5040,7.75,32.739
1.25,1.25,30,0,1272,10,2.7681
1.25,1.25,30,20,1272,10,22.779
1.25,1.25,30,-20,3132,10,-13.193
1.25,1.25,60,0,5040,1,79.356
1.25,1.25,60,40,5040,1,127.39
1.25,1.25,60,0,1272,3.25,7.7147
1.25,1.25,60,-20,1272,5.5,-14.742
1.25,1.25,60,40,1272,7.75,44.491
1.25,1.25,60,0,5040,7.75,17.524
1.25,1.25,60,40,3132,10,49.517
1.25,1.25,90,20,1272,1,49.466
1.25,1.25,90,0,3132,1,68.644
1.25,1.25,90,-20,5040,1,83.436
1.25,1.25,90,0,5040,1,109.53
1.25,1.25,90,0,1272,3.25,10.286
1.25,1.25,90,40,5040,3.25,84.991
1.25,1.25,90,-20,5040,5.5,7.6223
1.25,1.25,90,-20,1272,7.75,-14.586
1.25,1.25,90,40,1272,10,44.901
1.25,1.5,30,20,1272,1,32.978
1.25,1.5,30,0,3132,1,31.642
1.25,1.5,30,40,3132,1,73.72
1.25,1.5,30,0,3132,3.25,13.755
1.25,1.5,30,-20,3132,5.5,-10.266
1.25,1.5,30,20,3132,5.5,29.89
1.25,1.5,30,20,1272,7.75,23.284
1.25,1.5,30,0,5040,7.75,13.183
1.25,1.5,30,-20,1272,10,-17.112
1.25,1.5,30,-20,3132,10,-12.868
1.25,1.5,60,0,1272,3.25,8.0236
1.25,1.5,60,20,1272,3.25,28.242
1.25,1.5,60,0,3132,3.25,20.504
1.25,1.5,60,40,3132,3.25,61.529
1.25,1.5,60,-20,5040,3.25,12.657
1.25,1.5,60,0,3132,5.5,14.083
1.25,1.5,60,20,5040,5.5,43.484
1.25,1.5,60,40,5040,5.5,63.941
1.25,1.5,60,20,3132,7.75,31.495
1.25,1.5,60,40,5040,7.75,58.953
1.25,1.5,60,-20,1272,10,-16.09
1.25,1.5,60,0,1272,10,3.9487
1.25,1.5,60,20,3132,10,29.873
1.25,1.5,60,40,3132,10,49.99
1.25,1.5,60,40,5040,10,56.171
1.25,1.5,90,20,1272,1,49.936
1.25,1.5,90,-20,3132,1,46.228
1.25,1.5,90,0,1272,3.25,10.509
1.25,1.5,90,-20,1272,5.5,-13.065
1.25,1.5,90,20,3132,7.75,34.365
1.25,1.5,90,0,5040,10,19.326
1.25,1.5,90,20,5040,10,39.657
1.5,0.5,30,-20,1272,1,-11.871
1.5,0.5,30,40,3132,1,64.158
1.5,0.5,30,20,1272,3.25,23.224
1.5,0.5,30,40,1272,3.25,43.359
1.5,0.5,30,20,3132,3.25,27.926
1.5,0.5,30,40,1272,5.5,42.251
1.5,0.5,30,40,5040,7.75,47.065
1.5,0.5,30,20,5040,10,25.932
1.5,0.5,90,40,1272,3.25,48.219
1.5,0.5,90,0,3132,3.25,18.045
1.5,0.5,90,0,1272,5.5,4.6404
1.5,0.5,90,20,1272,5.5,24.876
1.5,0.5,90,0,1272,7.75,3.5017
1.5,0.5,90,-20,3132,7.75,-11.773
1.5,0.5,90,20,1272,10,22.983
1.5,0.75,30,40,5040,3.25,55.832
1.5,0.75,30,-20,1272,5.5,-17.377
1.5,0.75,30,20,5040,5.5,30.909
1.5,0.75,30,-20,1272,7.75,-17.819
1.5,0.75,30,40,5040,7.75,48.993
1.5,0.75,30,-20,1272,10,-18.085
1.5,0.75,30,-20,3132,10,-15.282
1.5,0.75,30,0,3132,10,4.7519
1.5,0.75,30,-20,5040,10,-12.385
1.5,0.75,30,20,5040,10,27.731
1.5,1,30,20,1272,3.25,24.376
1.5,1,30,40,1272,3.25,44.462
1.5,1,30,40,5040,7.75,50.713
1.5,1,30,-20,1272,10,-17.698
1.5,1,30,0,3132,10,5.7036
1.5,1,60,0,3132,1,42.793
1.5,1,60,-20,5040,1,45.097
1.5,1,60,-20,1272,3.25,-13.672
1.5,1,60,0,5040,5.5,18.541
1.5,1,60,40,1272,7.75,43.8
1.5,1,60,0,5040,7.75,14.771
1.5,1,60,20,5040,7.75,35.016
1.5,1,60,0,3132,10,7.814
1.5,1,90,20,1272,1,45.596
1.5,1,90,40,5040,1,146.66
1.5,1,90,-20,3132,3.25,0.94013
1.5,1,90,20,5040,3.25,56.712
1.5,1,90,-20,3132,7.75,-9.0312
1.5,1,90,40,1272,10,44.038
1.5,1,90,20,3132,10,29.716
1.5,1.25,30,0,1272,1,11.092
1.5,1.25,30,0,3132,1,27.843
1.5,1.25,30,20,1272,3.25,24.894
1.5,1.25,30,40,3132,3.25,52.682
1.5,1.25,30,0,1272,5.5,3.5581
1.5,1.25,30,20,1272,5.5,23.588
1.5,1.25,30,40,1272,5.5,43.621
1.5,1.25,30,20,3132,5.5,29.023
1.5,1.25,30,0,1272,7.75,2.977
1.5,1.25,30,20,1272,7.75,22.994
1.5,1.25,30,-20,3132,7.75,-12.648
1.5,1.25,30,20,5040,7.75,32.093
1.5,1.25,60,40,1272,1,59.897
1.5,1.25,60,40,3132,1,89.244
1.5,1.25,60,-20,1272,3.25,-12.874
1.5,1.25,60,-20,3132,3.25,-1.8283
1.5,1.25,60,-20,5040,3.25,9.5972
1.5,1.25,60,-20,1272,5.5,-14.923
1.5,1.25,60,0,5040,5.5,21.263
1.5,1.25,60,-20,3132,10,-10.948
1.5,1.25,60,0,3132,10,9.1065
1.5,1.5,30,20,1272,1,32.141
1.5,1.5,30,40,3132,1,71.298
1.5,1.5,30,20,1272,3.25,25.349
1.5,1.5,30,40,1272,3.25,45.406
1.5,1.5,30,20,5040,3.25,42.628
1.5,1.5,30,40,1272,5.5,43.973
1.5,1.5,30,20,3132,5.5,29.948
1.5,1.5,30,0,5040,5.5,16.195
1.5,1.5,30,0,1272,7.75,3.2915
1.5,1.5,30,40,1272,7.75,43.319
1.5,1.5,30,20,1272,10,22.918
1.5,1.5,30,20,5040,10,31.671
1.5,1.5,60,-20,1272,1,-1.8314
1.5,1.5,60,40,1272,1,60.541
1.5,1.5,60,0,3132,1,46.806
1.5,1.5,60,0,3132,7.75,11.295
1.5,1.5,60,40,3132,7.75,51.526
1.5,1.5,60,0,1272,10,3.9522
1.5,1.5,60,20,1272,10,23.979
1.5,1.5,60,40,1272,10,44.01
1.75,0.5,60,0,3132,1,34.452
1.75,0.5,60,20,3132,1,56.789
1.75,0.5,60,0,5040,3.25,18.617
1.75,0.5,60,40,1272,5.5,43.338
1.75,0.5,60,20,5040,5.5,32.648
1.75,0.5,60,0,3132,7.75,5.8462
1.75,0.5,60,40,3132,7.75,46.268
1.75,0.5,60,0,5040,7.75,9.4002
1.75,0.5,60,20,1272,10,22.053
1.75,0.5,90,20,1272,1,41.617
1.75,0.5,90,-20,3132,1,26.176
1.75,0.5,90,-20,1272,5.5,-16.039
1.75,0.5,90,20,3132,5.5,30.765
1.75,0.5,90,40,5040,5.5,58.137
1.75,0.5,90,-20,1272,7.75,-16.986
1.75,0.5,90,0,1272,10,2.5871
1.75,0.5,90,20,3132,10,26.607
1.75,0.5,90,40,3132,10,46.863
1.75,0.5,90,0,5040,10,10.211
1.75,0.75,30,-20,1272,1,-11.992
1.75,0.75,30,20,1272,1,28.882
1.75,0.75,30,20,3132,1,42.082
1.75,0.75,30,0,5040,1,33.979
1.75,0.75,30,-20,1272,3.25,-16.72
1.75,0.75,30,0,1272,3.25,3.3631
1.75,0.75,30,40,3132,3.25,48.815
1.75,0.75,30,-20,1272,5.5,-17.602
1.75,0.75,30,20,3132,5.5,26.125
1.75,0.75,30,-20,3132,7.75,-15.073
1.75,0.75,30,20,5040,7.75,28.135
1.75,0.75,90,20,3132,1,74.634
1.75,0.75,90,20,5040,1,107.6
1.75,0.75,90,20,5040,3.25,50.268
1.75,0.75,90,20,3132,5.5,32.265
1.75,0.75,90,20,5040,5.5,39.799
1.75,0.75,90,40,1272,7.75,43.985
1.75,0.75,90,40,5040,7.75,55.801
1.75,0.75,90,40,3132,10,48.18
1.75,0.75,90,0,5040,10,12.488
1.75,1,30,0,1272,1,9.2445
1.75,1,30,20,5040,3.25,36.532
1.75,1,30,40,5040,3.25,56.79
1.75,1,30,40,5040,5.5,51.842
1.75,1,30,20,1272,7.75,22.381
1.75,1,30,0,3132,7.75,5.8393
1.75,1,30,-20,5040,7.75,-10.598
1.75,1,30,-20,1272,10,-17.939
1.75,1,30,40,1272,10,42.105
1.75,1,60,-20,3132,1,16.705
1.75,1,60,0,5040,3.25,24.884
1.75,1,60,40,3132,5.5,50.974
1.75,1,60,-20,5040,5.5,-3.0066
1.75,1,60,20,3132,7.75,28.647
1.75,1,60,0,5040,7.75,13.873
1.75,1,60,-20,1272,10,-17.047
1.75,1,60,40,1272,10,43.051
1.75,1,90,20,3132,1,76.72
1.75,1,90,20,5040,1,110.86
1.75,1,90,-20,1272,3.25,-12.361
1.75,1,90,40,3132,5.5,54.229
1.75,1,90,0,5040,5.5,21.95
1.75,1,90,0,1272,7.75,4.2919
1.75,1,90,20,5040,7.75,37.661
1.75,1.25,30,20,3132,1,46.416
1.75,1.25,30,40,5040,1,83.846
1.75,1.25,30,0,5040,3.25,19.103
1.75,1.25,30,40,1272,5.5,43.403
1.75,1.25,30,0,5040,5.5,13.826
1.75,1.25,30,40,1272,7.75,42.849
1.75,1.25,30,-20,1272,10,-17.509
1.75,1.25,30,20,1272,10,22.508
1.75,1.25,30,40,3132,10,46.214
1.75,1.25,60,20,1272,1,37.28
1.75,1.25,60,20,1272,3.25,26.844
1.75,1.25,60,0,3132,5.5,11.988
1.75,1.25,60,40,3132,5.5,52.361
1.75,1.25,60,-20,3132,7.75,-10.368
1.75,1.25,60,40,5040,7.75,56.22
1.75,1.25,60,0,1272,10,3.4049
1.75,1.25,60,20,1272,10,23.434
1.75,1.25,90,-20,1272,1,1.5733
1.75,1.25,90,40,1272,1,65.113
1.75,1.25,90,40,3132,1,101.91
1.75,1.25,90,0,1272,3.25,8.6784
1.75,1.25,90,20,3132,3.25,42.613
1.75,1.25,90,40,5040,3.25,77.837
1.75,1.25,90,20,3132,5.5,35.403
1.75,1.25,90,-20,5040,5.5,4.0052
1.75,1.25,90,20,5040,5.5,45.123
1.75,1.25,90,40,5040,5.5,65.7
1.75,1.25,90,20,1272,7.75,24.906
1.75,1.25,90,-20,3132,7.75,-8.1704
1.75,1.25,90,20,3132,10,30.433
1.75,1.25,90,0,5040,10,16.716
1.75,1.5,30,20,1272,1,31.296
1.75,1.5,30,20,1272,3.25,25.094
1.75,1.5,30,-20,3132,3.25,-7.0968
1.75,1.5,30,20,5040,3.25,41.578
1.75,1.5,30,-20,5040,5.5,-4.5414
1.75,1.5,30,0,1272,7.75,3.1756
1.75,1.5,30,0,3132,7.75,7.8898
1.75,1.5,30,40,3132,7.75,47.95
1.75,1.5,30,-20,5040,7.75,-7.2021
1.75,1.5,30,-20,3132,10,-13.068
1.75,1.5,60,-20,5040,3.25,10.068
1.75,1.5,60,40,5040,3.25,71.767
1.75,1.5,60,20,1272,5.5,25.355
1.75,1.5,60,0,3132,5.5,13.392
1.75,1.5,60,-20,3132,7.75,-9.119
1.75,1.5,60,20,5040,7.75,37.986
1.75,1.5,60,-20,1272,10,-16.163
1.75,1.5,60,40,1272,10,43.889
1.75,1.5,60,0,3132,10,9.5389
1.75,1.5,60,0,5040,10,15.494
1.75,1.5,90,-20,3132,1,35.416
1.75,1.5,90,-20,5040,1,68.216
1.75,1.5,90,20,3132,3.25,44.333
1.75,1.5,90,-20,5040,3.25,17.44
1.75,1.5,90,0,5040,3.25,38.493
1.75,1.5,90,40,3132,5.5,57.078
1.75,1.5,90,20,5040,5.5,47.335
1.75,1.5,90,0,3132,7.75,13.184
1.75,1.5,90,20,5040,7.75,41.794
1.75,1.5,90,40,1272,10,44.665
1.75,1.5,90,-20,3132,10,-8.7485
1.75,1.5,90,-20,5040,10,-1.6888
2,0.5,30,-20,1272,3.25,-17.546
2,0.5,30,-20,3132,3.25,-13.96
2,0.5,30,40,1272,5.5,41.873
2,0.5,30,0,3132,5.5,4.3569
2,0.5,30,20,3132,7.75,23.61
2,0.5,30,-20,1272,10,-18.763
2,0.5,60,-20,3132,1,9.0962
2,0.5,60,0,3132,1,31.196
2,0.5,60,20,3132,1,53.309
2,0.5,60,40,3132,1,75.429
2,0.5,60,20,5040,1,73.486
2,0.5,60,-20,1272,3.25,-15.936
2,0.5,60,20,1272,3.25,24.516
2,0.5,60,40,1272,3.25,44.749
2,0.5,60,20,5040,3.25,37.82
2,0.5,60,40,1272,5.5,43.045
2,0.5,60,-20,3132,5.5,-13.398
2,0.5,60,20,3132,5.5,27.18
2,0.5,90,-20,1272,1,-2.978
2,0.5,90,0,1272,1,18.292
2,0.5,90,-20,3132,1,21.823
2,0.5,90,40,5040,1,121.98
2,0.5,90,0,3132,3.25,14.719
2,0.5,90,20,5040,3.25,45.031
2,0.5,90,-20,1272,7.75,-17.248
2,0.5,90,-20,3132,7.75,-13.236
2,0.5,90,-20,1272,10,-17.723
2,0.5,90,0,1272,10,2.3669
2,0.5,90,40,1272,10,42.552
2,0.5,90,40,3132,10,46.273
2,0.75,30,20,1272,1,28.074
2,0.75,30,0,5040,1,30.895
2,0.75,30,40,3132,3.25,48.115
2,0.75,30,20,5040,3.25,32.922
2,0.75,30,40,1272,7.75,41.923
2,0.75,30,0,3132,7.75,4.6379
2,0.75,30,20,5040,7.75,27.576
2,0.75,30,20,1272,10,21.667
2,0.75,30,-20,3132,10,-15.962
2,0.75,60,20,1272,1,34.13
2,0.75,60,20,5040,1,76.009
2,0.75,60,40,1272,3.25,45.28
2,0.75,60,-20,5040,3.25,-0.98091
2,0.75,60,40,1272,5.5,43.558
2,0.75,60,0,5040,5.5,13.491
2,0.75,60,20,1272,7.75,22.765
2,0.75,60,0,1272,10,2.3298
2,0.75,60,40,1272,10,42.412
2,0.75,60,-20,5040,10,-10.878
2,0.75,90,0,1272,3.25,6.6061
2,0.75,90,0,1272,5.5,4.3868
2,0.75,90,20,1272,5.5,24.554
2,0.75,90,-20,5040,5.5,-3.1099
2,0.75,90,20,5040,5.5,38.115
2,0.75,90,-20,3132,7.75,-11.774
2,0.75,90,-20,5040,7.75,-6.7201
2,0.75,90,0,5040,7.75,13.671
2,0.75,90,20,3132,10,27.336
2,1,30,40,1272,1,49.152
2,1,30,20,3132,1,42.133
2,1,30,40,3132,1,62.961
2,1,30,40,5040,1,77.092
2,1,30,40,3132,3.25,49.499
2,1,30,-20,5040,3.25,-4.9329
2,1,30,0,5040,5.5,10.988
2,1,30,-20,1272,7.75,-17.759
2,1,30,20,1272,7.75,22.274
2,1,30,40,5040,7.75,49.195
2,1,30,0,5040,10,7.9403
2,1,60,-20,3132,1,13.456
2,1,60,0,5040,1,56.529
2,1,60,-20,1272,3.25,-14.688
2,1,60,0,1272,3.25,5.4718
2,1,60,40,3132,3.25,54.583
2,1,60,40,1272,5.5,44.025
2,1,60,20,3132,5.5,29.809
2,1,60,0,1272,7.75,3.1327
2,1,60,40,3132,10,46.887
2,1,60,20,5040,10,30.987
2,1,90,20,1272,1,40.89
2,1,90,20,5040,3.25,50.688
2,1,90,-20,3132,5.5,-7.9762
2,1,90,40,5040,5.5,61.206
2,1,90,0,1272,10,3.3879
2,1,90,-20,5040,10,-6.6498
2,1,90,20,5040,10,33.772
2,1.25,30,0,5040,1,38.167
2,1.25,30,20,5040,1,59.273
2,1.25,30,-20,3132,3.25,-9.2555
2,1.25,30,0,5040,3.25,17.886
2,1.25,30,40,1272,5.5,43.189
2,1.25,30,20,5040,5.5,33.074
2,1.25,30,0,1272,7.75,2.6548
2,1.25,30,40,5040,7.75,50.827
2,1.25,30,20,3132,10,25.833
2,1.25,60,-20,3132,1,16.085
2,1.25,60,0,5040,1,60.304
2,1.25,60,20,3132,3.25,36.139
2,1.25,60,0,1272,5.5,4.4195
2,1.25,60,20,1272,5.5,24.49
2,1.25,60,40,3132,5.5,51.489
2,1.25,60,-20,1272,7.75,-16.4
2,1.25,60,0,5040,7.75,14.787
2,1.25,60,0,1272,10,3.1792
2,1.25,60,20,5040,10,32.879
2,1.25,90,0,1272,1,20.727
2,1.25,90,0,1272,3.25,7.9265
2,1.25,90,-20,3132,5.5,-6.5248
2,1.25,90,-20,1272,7.75,-15.665
2,1.25,90,0,5040,7.75,17.915
2,1.25,90,-20,1272,10,-16.248
2,1.5,30,40,5040,1,83.512
2,1.5,30,-20,1272,3.25,-15.257
2,1.5,30,-20,3132,3.25,-7.7908
2,1.5,30,0,3132,3.25,12.304
2,1.5,30,40,1272,5.5,43.611
2,1.5,30,20,5040,7.75,32.274
2,1.5,30,0,1272,10,2.6827
2,1.5,30,0,5040,10,10.741
2,1.5,60,40,1272,1,57.314
2,1.5,60,-20,3132,1,18.411
2,1.5,60,20,1272,3.25,26.869
2,1.5,60,0,3132,3.25,17.286
2,1.5,60,-20,5040,3.25,7.7358
2,1.5,60,20,5040,3.25,48.817
2,1.5,60,-20,3132,5.5,-7.9006
2,1.5,60,40,3132,5.5,52.561
2,1.5,60,20,5040,5.5,40.33
2,1.5,60,40,1272,7.75,44.073
2,1.5,60,20,3132,7.75,30.068
2,1.5,60,0,3132,10,8.6831
2,1.5,60,40,3132,10,48.802
2,1.5,60,-20,5040,10,-5.9203
1.2,0.65,50,-10,2240,2.125,4.7831
1.2,0.65,50,30,2240,6.625,36.695
1.2,0.65,50,-10,3960,6.625,1.6609
1.2,0.65,50,-10,2240,8.875,-4.7398
1.2,0.65,50,30,2240,8.875,35.357
1.2,0.65,70,10,2240,4.375,21.228
1.2,0.65,70,10,3960,4.375,29.925
1.2,0.65,70,10,3960,6.625,24.789
1.2,0.65,70,10,2240,8.875,16.593
1.2,0.65,70,10,3960,8.875,22.055
1.2,0.8,50,30,3960,4.375,47.527
1.2,0.8,50,-10,2240,8.875,-4.1441
1.2,0.8,50,30,3960,8.875,40.854
1.2,0.8,70,-10,2240,2.125,10.025
1.2,0.8,70,30,3960,2.125,68.743
1.2,1,50,-10,3960,4.375,8.5583
1.2,1,50,10,2240,6.625,18.035
1.2,1,50,30,3960,6.625,44.666
1.2,1,50,-10,2240,8.875,-3.3795
1.2,1,70,-10,2240,2.125,11.231
1.2,1,70,-10,3960,2.125,27.427
1.2,1,70,10,3960,2.125,48.979
1.2,1,70,30,3960,2.125,70.57
1.2,1,70,30,3960,8.875,44.422
1.2,1.3,50,30,3960,4.375,51.545
1.2,1.3,50,30,2240,6.625,39.306
1.2,1.3,50,10,3960,8.875,23.933
1.2,1.3,70,10,2240,4.375,24.02
1.2,1.3,70,-10,3960,4.375,14.557
1.2,1.3,70,10,3960,4.375,35.079
1.2,1.3,70,10,2240,6.625,20.53
1.2,1.3,70,-10,3960,6.625,8.7661
1.2,1.3,70,10,2240,8.875,18.681
1.4,0.65,50,-10,3960,4.375,3.8955
1.4,0.65,50,-10,2240,6.625,-4.187
1.4,0.65,50,-10,3960,6.625,0.50326
1.4,0.65,50,30,3960,8.875,38.877
1.4,0.65,70,30,3960,6.625,43.691
1.4,0.65,70,10,2240,8.875,15.944
1.4,0.65,70,-10,3960,8.875,0.70157
1.4,0.8,50,10,3960,4.375,25.98
1.4,0.8,50,10,2240,8.875,15.621
1.4,0.8,70,10,2240,4.375,21.021
1.4,0.8,70,-10,2240,6.625,-1.9244
1.4,1,50,30,3960,2.125,59.632
1.4,1,50,10,2240,4.375,20.157
1.4,1,50,-10,3960,4.375,7.7802
1.4,1,50,-10,2240,6.625,-2.2037
1.4,1,50,10,2240,6.625,17.862
1.4,1,50,10,3960,6.625,24.105
1.4,1,50,30,3960,6.625,44.246
1.4,1,70,10,2240,2.125,30.347
1.4,1,70,10,3960,2.125,45.923
1.4,1,70,30,3960,2.125,67.333
1.4,1,70,10,2240,4.375,21.885
1.4,1,70,10,2240,6.625,18.907
1.4,1,70,-10,3960,6.625,5.7936
1.4,1,70,10,2240,8.875,17.31
1.4,1,70,30,3960,8.875,43.418
1.4,1.3,50,10,3960,2.125,41.364
1.4,1.3,50,-10,3960,6.625,5.4582
1.4,1.3,50,30,2240,8.875,37.304
1.4,1.3,70,-10,3960,2.125,27.76
1.4,1.3,70,30,3960,2.125,70.248
1.4,1.3,70,10,3960,8.875,25.642
1.4,1.3,70,30,3960,8.875,45.766
1.8,0.65,50,-10,2240,4.375,-3.362
1.8,0.65,50,10,2240,4.375,16.819
1.8,0.65,50,-10,3960,6.625,-0.99924
1.8,0.65,50,30,3960,6.625,39.346
1.8,0.65,70,-10,2240,2.125,4.4871
1.8,0.65,70,10,3960,2.125,36.842
1.8,0.65,70,-10,2240,4.375,-1.7646
1.8,0.65,70,-10,3960,6.625,0.92873
1.8,0.65,70,30,3960,6.625,41.489
1.8,0.65,70,10,2240,8.875,14.959
1.8,0.8,50,-10,3960,6.625,0.53271
1.8,0.8,70,-10,3960,2.125,17.465
1.8,0.8,70,10,3960,2.125,38.661
1.8,0.8,70,-10,2240,6.625,-3.0797
1.8,0.8,70,10,3960,6.625,22.658
1.8,1,50,30,3960,2.125,55.457
1.8,1,50,-10,2240,4.375,-1.4475
1.8,1,50,30,3960,4.375,45.742
1.8,1,50,30,2240,8.875,35.709
1.8,1,70,30,2240,2.125,48.169
1.8,1,70,10,3960,2.125,40.941
1.8,1,70,30,2240,4.375,40.67
1.8,1,70,-10,3960,6.625,4.1258
1.8,1.3,70,30,2240,2.125,50.132
1.8,1.3,70,-10,3960,2.125,23.471
1.8,1.3,70,30,2240,4.375,42.559
1.8,1.3,70,10,3960,8.875,24.652
